winner_faction;loser_faction;winner;loser;wins;losses;title;file
Knalgan Alliance;Rebels;cheshire_cat;Ikerpeta;(Ladder);download-replay.php?reported_on=2013-09-13+13%3A07%3A51.xml
Drakes;Northerners;Kral;sordan;ladder;download-replay.php?reported_on=2013-09-13+16%3A11%3A58.xml
Rebels;Northerners;amikrop1;Honor;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-14+00%3A08%3A58.xml
Knalgan Alliance;Undead;Cackfiend;Honor;ladder;download-replay.php?reported_on=2013-09-14+03%3A06%3A50.xml
Knalgan Alliance;Northerners;Bonobo;Honor;ladder;download-replay.php?reported_on=2013-09-14+03%3A57%3A16.xml
Knalgan Alliance;Undead;Bonobo;GaretJax;ladder for Bonobo, of foul monkey odors;download-replay.php?reported_on=2013-09-14+04%3A31%3A03.xml
Rebels;Loyalists;Ikerpeta;Fanjo;(Ladder) ;download-replay.php?reported_on=2013-09-14+14%3A29%3A17.xml
Drakes;Northerners;GaretJax;Bonobo;ladder for Bonobo;download-replay.php?reported_on=2013-09-14+17%3A58%3A16.xml
Northerners;Loyalists;GaretJax;Mrzinzin;ladder;download-replay.php?reported_on=2013-09-14+18%3A54%3A58.xml
Knalgan Alliance;Rebels;Green_Arrow;Bonobo;LADDER for BONOBO;download-replay.php?reported_on=2013-09-15+11%3A18%3A31.xml
Undead;Drakes;Ikerpeta;Honor;ladder;download-replay.php?reported_on=2013-09-16+02%3A47%3A26.xml
Northerners;Loyalists;Xplorer;amikrop1;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-16+03%3A57%3A08.xml
Rebels;Northerners;GaretJax;Cackfiend;Ladder Cackfiend vs GaretJax;download-replay.php?reported_on=2013-09-16+04%3A18%3A07.xml
Northerners;Drakes;Green_Arrow;Bonobo;ladder;download-replay.php?reported_on=2013-09-16+09%3A55%3A12.xml
Rebels;Loyalists;Bonobo;Green_Arrow;ladder Bonobo vs Green_Arrow;download-replay.php?reported_on=2013-09-16+14%3A03%3A45.xml
Rebels;Drakes;Ikerpeta;gamelle;(Ladder);download-replay.php?reported_on=2013-09-16+16%3A17%3A19.xml
Northerners;Knalgan Alliance;Fanjo;GaretJax;ladder game;download-replay.php?reported_on=2013-09-17+01%3A34%3A26.xml
Drakes;Northerners;Cackfiend;Honor;Ladder Cackfiend vs Honor;download-replay.php?reported_on=2013-09-17+05%3A24%3A10.xml
Northerners;Undead;Spelp;qnok;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-17+10%3A47%3A56.xml
Northerners;Loyalists;cheshire_cat;LichKing;ladder wesnoth.gamingladder.info;download-replay.php?reported_on=2013-09-17+11%3A46%3A30.xml
Undead;Knalgan Alliance;LichKing;cheshire_cat;ladder for LichKing;download-replay.php?reported_on=2013-09-17+12%3A44%3A08.xml
Undead;Northerners;LichKing;Green_Arrow;ladder remake, i'm gonna get crazy;download-replay.php?reported_on=2013-09-17+13%3A48%3A00.xml
Loyalists;Rebels;Xplorer;GaretJax;ladder;download-replay.php?reported_on=2013-09-17+16%3A11%3A46.xml
Undead;Drakes;gamelle;GaretJax;ladder;download-replay.php?reported_on=2013-09-17+17%3A21%3A24.xml
Rebels;Knalgan Alliance;GaretJax;Kral;ladder;download-replay.php?reported_on=2013-09-17+18%3A58%3A20.xml
Drakes;Undead;GaretJax;LichKing;ladder - GJ slaughters LK;download-replay.php?reported_on=2013-09-18+01%3A26%3A40.xml
Undead;Northerners;LichKing;GaretJax;ladder for Lich_King;download-replay.php?reported_on=2013-09-18+02%3A23%3A20.xml
Undead;Drakes;Rigor;GaretJax;ladder -- disciplining and punishing of rigor;download-replay.php?reported_on=2013-09-18+18%3A47%3A54.xml
Drakes;Northerners;GaretJax;khiM;ladder;download-replay.php?reported_on=2013-09-18+20%3A06%3A02.xml
Loyalists;Rebels;Xplorer;amikrop1;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-19+22%3A41%3A19.xml
Undead;Knalgan Alliance;LichKing;Green_Arrow;LADDER;download-replay.php?reported_on=2013-09-20+10%3A24%3A00.xml
Knalgan Alliance;Rebels;Fanjo;night0079;ladder game;download-replay.php?reported_on=2013-09-20+12%3A20%3A05.xml
Knalgan Alliance;Rebels;panicmanic;gamelle;Ladder game (need to be registred at http://wesnoth.gamingladder.info);download-replay.php?reported_on=2013-09-20+14%3A41%3A09.xml
Northerners;Undead;gamelle;panicmanic;ladder for panicmanic;download-replay.php?reported_on=2013-09-20+16%3A37%3A58.xml
Undead;Undead;khorne-flakes;Xplorer;Ladder game - Great match between Khorne vs Xplorer;download-replay.php?reported_on=2013-09-20+16%3A58%3A57.xml
Knalgan Alliance;Undead;Green_Arrow;khiM;LADDER;download-replay.php?reported_on=2013-09-20+17%3A37%3A36.xml
Rebels;Drakes;Danniel_BR;khorne-flakes;Ladder;download-replay.php?reported_on=2013-09-20+22%3A26%3A21.xml
Loyalists;Knalgan Alliance;enacui;Ikerpeta;(Ladder) http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-21+12%3A46%3A14.xml
Knalgan Alliance;Loyalists;Danniel_BR;Green_Arrow;LADDER;download-replay.php?reported_on=2013-09-21+13%3A31%3A34.xml
Northerners;Undead;Bonobo;Honor;ladder;download-replay.php?reported_on=2013-09-21+23%3A52%3A19.xml
Undead;Knalgan Alliance;Cackfiend;Green_Arrow;LADDER GAME;download-replay.php?reported_on=2013-09-22+11%3A09%3A08.xml
Rebels;Knalgan Alliance;Dauntless;qnok;Ladder;download-replay.php?reported_on=2013-09-23+21%3A31%3A47.xml
Undead;Rebels;Bonobo;Honor;ladder;download-replay.php?reported_on=2013-09-24+00%3A24%3A36.xml
Loyalists;Drakes;Bonobo;qnok;Ladder game;download-replay.php?reported_on=2013-09-24+08%3A33%3A38.xml
Knalgan Alliance;Drakes;Bonobo;Oook;Ladder players only (wesnoth.gamingladder.info);download-replay.php?reported_on=2013-09-24+11%3A02%3A40.xml
Loyalists;Northerners;Xplorer;Mrzinzin;Ladder game - Xplorer;download-replay.php?reported_on=2013-09-24+16%3A27%3A34.xml
Rebels;Northerners;GaretJax;Mrzinzin;ladder for Mrzinzin;download-replay.php?reported_on=2013-09-24+18%3A40%3A18.xml
Rebels;Loyalists;qnok;GaretJax;Ladder;download-replay.php?reported_on=2013-09-24+20%3A06%3A12.xml
Undead;Knalgan Alliance;qnok;GaretJax;Ladder;download-replay.php?reported_on=2013-09-24+20%3A47%3A43.xml
Loyalists;Northerners;GaretJax;amikrop1;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-25+03%3A35%3A26.xml
Drakes;Northerners;GaretJax;amikrop1;Ladder for GaretJax - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-25+05%3A07%3A30.xml
Loyalists;Knalgan Alliance;GaretJax;Huumy;LADDER;download-replay.php?reported_on=2013-09-25+16%3A08%3A19.xml
Northerners;Knalgan Alliance;amikrop1;GaretJax;ladder for amikrop1;download-replay.php?reported_on=2013-09-25+18%3A06%3A16.xml
Rebels;Knalgan Alliance;GaretJax;amikrop1;ladder for amikrop1;download-replay.php?reported_on=2013-09-25+21%3A00%3A14.xml
Northerners;Drakes;Cackfiend;GaretJax;ladder for Cackfiend;download-replay.php?reported_on=2013-09-26+01%3A47%3A11.xml
Rebels;Northerners;Cackfiend;GaretJax;ladder for Cackfiend;download-replay.php?reported_on=2013-09-26+04%3A11%3A38.xml
Loyalists;Undead;Cackfiend;GaretJax;ladder;download-replay.php?reported_on=2013-09-26+05%3A39%3A22.xml
Rebels;Undead;Cackfiend;GaretJax;Ladder for Cackfiend;download-replay.php?reported_on=2013-09-26+06%3A46%3A04.xml
Drakes;Undead;qnok;GaretJax;Ladder game;download-replay.php?reported_on=2013-09-26+07%3A21%3A00.xml
Loyalists;Undead;gamelle;LichKing;Ladder for Lichking;download-replay.php?reported_on=2013-09-27+13%3A09%3A45.xml
Knalgan Alliance;Undead;gamelle;LichKing;Ladder for LichKing;download-replay.php?reported_on=2013-09-27+14%3A02%3A02.xml
Rebels;Undead;GaretJax;Mrzinzin;LADDER;download-replay.php?reported_on=2013-09-27+18%3A27%3A32.xml
Drakes;Knalgan Alliance;Bonobo;GaretJax;LADDER for Bonobo;download-replay.php?reported_on=2013-09-28+01%3A35%3A07.xml
Knalgan Alliance;Undead;Bonobo;GaretJax;ladder for Bonobo;download-replay.php?reported_on=2013-09-28+02%3A02%3A05.xml
Northerners;Undead;Bonobo;GaretJax;ladder for Bonobo;download-replay.php?reported_on=2013-09-28+02%3A10%3A52.xml
Loyalists;Northerners;Bonobo;GaretJax;LADDER;download-replay.php?reported_on=2013-09-28+03%3A14%3A02.xml
Northerners;Loyalists;GaretJax;night0079;ladder &lt;-- free ELO!;download-replay.php?reported_on=2013-09-28+05%3A24%3A11.xml
Random;Random;littlebear;Death;ladder;download-replay.php?reported_on=2013-09-28+08%3A08%3A17.xml
Random;Random;littlebear;GaretJax;ladder;download-replay.php?reported_on=2013-09-28+21%3A14%3A34.xml
Rebels;Drakes;Bonobo;GaretJax;ladder;download-replay.php?reported_on=2013-09-28+21%3A57%3A14.xml
Rebels;Drakes;Bonobo;GaretJax;ladder;download-replay.php?reported_on=2013-09-28+22%3A11%3A33.xml
Loyalists;Drakes;Bonobo;GaretJax;GaretJaxs game;download-replay.php?reported_on=2013-09-28+22%3A11%3A53.xml
Drakes;Undead;Bonobo;GaretJax;ladder;download-replay.php?reported_on=2013-09-29+04%3A41%3A30.xml
Undead;Drakes;Cackfiend;littlebear;Ladder;download-replay.php?reported_on=2013-09-29+08%3A30%3A21.xml
Loyalists;Undead;Honor;Bonobo;ladder;download-replay.php?reported_on=2013-09-30+01%3A04%3A01.xml
Northerners;Drakes;Cackfiend;Honor;Ladder Cackfiend vs Honor;download-replay.php?reported_on=2013-09-30+02%3A50%3A44.xml
Undead;Rebels;Glouk;gamelle;Ladder game for Glouk;download-replay.php?reported_on=2013-09-30+22%3A50%3A03.xml
Drakes;Rebels;amikrop1;Bonobo;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-01+05%3A07%3A29.xml
Random;Random;littlebear;GaretJax;ladder;download-replay.php?reported_on=2013-10-01+06%3A28%3A57.xml
Northerners;Drakes;Rigor;qnok;Ladder;download-replay.php?reported_on=2013-10-01+22%3A48%3A18.xml
Random;Random;littlebear;GaretJax;ladder;download-replay.php?reported_on=2013-10-02+01%3A37%3A38.xml
Random;Random;littlebear;GaretJax;ladder for GaretJax;download-replay.php?reported_on=2013-10-02+02%3A38%3A59.xml
Northerners;Knalgan Alliance;abhijit;Bonobo;wesnoth.gamingladder.info;download-replay.php?reported_on=2013-10-02+06%3A52%3A55.xml
Random;Random;littlebear;GaretJax;ladder;download-replay.php?reported_on=2013-10-02+19%3A10%3A26.xml
Knalgan Alliance;Undead;Castoridae;LichKing;Ladder Game - wesnoth.gamingladder.info - Rating 1800+ - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-10-03+10%3A07%3A09.xml
Undead;Drakes;qnok;abhijit;Ladder game (any ladder player is welcome);download-replay.php?reported_on=2013-10-03+10%3A56%3A12.xml
Knalgan Alliance;Undead;Cackfiend;Honor;Ladder Cackfiend vs Honor;download-replay.php?reported_on=2013-10-04+02%3A26%3A53.xml
Knalgan Alliance;Rebels;Cackfiend;abhijit;Ladder Cackfiend vs abhijit;download-replay.php?reported_on=2013-10-04+06%3A09%3A39.xml
Loyalists;Drakes;Cackfiend;abhijit;Ladder Cackfiend vs abhijit rematch;download-replay.php?reported_on=2013-10-04+07%3A09%3A51.xml
Knalgan Alliance;Loyalists;Bonobo;abhijit;wesnoth.gamingladder.info;download-replay.php?reported_on=2013-10-04+09%3A43%3A27.xml
Rebels;Knalgan Alliance;Fanjo;Bonobo;ladder game;download-replay.php?reported_on=2013-10-04+11%3A33%3A57.xml
Rebels;Undead;amikrop1;qnok;LADDER game --&gt; only registered!!! &lt;-- any ELO welcome;download-replay.php?reported_on=2013-10-04+23%3A00%3A15.xml
Undead;Drakes;LichKing;Bonobo;ladder;download-replay.php?reported_on=2013-10-05+04%3A45%3A59.xml
Undead;Northerners;LichKing;Bonobo;ladder;download-replay.php?reported_on=2013-10-05+05%3A15%3A16.xml
Loyalists;Rebels;Cackfiend;abhijit;Ladder Cackfiend vs abhijit;download-replay.php?reported_on=2013-10-05+09%3A05%3A49.xml
Random;Random;littlebear;amikrop1;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-05+20%3A02%3A31.xml
Undead;Knalgan Alliance;LichKing;qnok;LADDER http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-06+00%3A40%3A00.xml
Loyalists;Undead;amikrop1;LichKing;Ladder for LichKing - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-06+03%3A31%3A28.xml
Drakes;Loyalists;Bonobo;night0079;ladder;download-replay.php?reported_on=2013-10-06+04%3A17%3A05.xml
Northerners;Loyalists;khorne-flakes;Mrzinzin;Ladder;download-replay.php?reported_on=2013-10-06+12%3A32%3A26.xml
Northerners;Loyalists;amikrop1;Xplorer;Ladder for Xplorer - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-06+18%3A40%3A02.xml
Random;Random;littlebear;amikrop1;Ladder for littlebear - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-07+01%3A11%3A34.xml
Random;Random;littlebear;cp9;ladder;download-replay.php?reported_on=2013-10-07+04%3A46%3A47.xml
Drakes;Loyalists;abhijit;AssassinT90;wesnoth.gamingladder.info;download-replay.php?reported_on=2013-10-07+06%3A40%3A45.xml
Northerners;Knalgan Alliance;cp9;qnok;LADDER http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-07+09%3A49%3A25.xml
Rebels;Knalgan Alliance;abhijit;Xplorer;wesnoth.gamingladder.info Ladder abhijit vs Xplorer;download-replay.php?reported_on=2013-10-07+16%3A41%3A30.xml
Drakes;Rebels;Bonobo;Kira1;ladder Kira1 vs Bonobo;download-replay.php?reported_on=2013-10-08+05%3A03%3A36.xml
Knalgan Alliance;Undead;qnok;Bonobo;LADDER http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-08+10%3A27%3A14.xml
Undead;Knalgan Alliance;Bonobo;Haldiel;ladder Bonobo vs Haldiel;download-replay.php?reported_on=2013-10-09+01%3A13%3A46.xml
Northerners;Knalgan Alliance;Haldiel;Bonobo;ladder;download-replay.php?reported_on=2013-10-09+01%3A47%3A34.xml
Loyalists;Drakes;Haldiel;Bonobo;ladder;download-replay.php?reported_on=2013-10-09+02%3A30%3A24.xml
Northerners;Drakes;Bonobo;Kira1;ladder Kira1 vs Bonobo;download-replay.php?reported_on=2013-10-09+03%3A43%3A55.xml
Undead;Drakes;cp9;littlebear;ladder;download-replay.php?reported_on=2013-10-09+03%3A59%3A27.xml
Rebels;Northerners;Kira1;Bonobo;ladder Kira1 vs Bonobo ;download-replay.php?reported_on=2013-10-09+06%3A14%3A00.xml
Drakes;Loyalists;cp9;AssassinT90;ladder;download-replay.php?reported_on=2013-10-09+06%3A36%3A52.xml
Drakes;Rebels;Cackfiend;littlebear;Ladder Cackfiend vs up-n-comer littlebear;download-replay.php?reported_on=2013-10-09+07%3A15%3A19.xml
Drakes;Undead;cp9;LichKing;ladder 2000+;download-replay.php?reported_on=2013-10-09+08%3A15%3A49.xml
Rebels;Undead;cp9;LichKing;lc;download-replay.php?reported_on=2013-10-09+08%3A51%3A31.xml
Drakes;Undead;qnok;abhijit;LADDER (!!!) if you in http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-09+14%3A27%3A28.xml
Random;Random;littlebear;amikrop1;ladder;download-replay.php?reported_on=2013-10-09+20%3A44%3A43.xml
Northerners;Rebels;qnok;littlebear;LADDER http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-09+22%3A21%3A44.xml
Loyalists;Rebels;panicmanic;Haldiel;Ladder;download-replay.php?reported_on=2013-10-09+23%3A44%3A44.xml
Drakes;Rebels;Bonobo;amikrop1;ladder;download-replay.php?reported_on=2013-10-10+04%3A40%3A02.xml
Drakes;Knalgan Alliance;Cackfiend;Kira1;Ladder Cackfiend vs Kira1;download-replay.php?reported_on=2013-10-10+07%3A01%3A12.xml
Undead;Drakes;Bonobo;Haldiel;ladder Haldiel vs Bonobo;download-replay.php?reported_on=2013-10-12+03%3A06%3A22.xml
Undead;Drakes;Bonobo;Haldiel;ladder Haldiel vs Bonobo;download-replay.php?reported_on=2013-10-12+03%3A15%3A44.xml
Northerners;Undead;Bonobo;Haldiel;ladder Bonobo vs Haldiel;download-replay.php?reported_on=2013-10-12+04%3A35%3A24.xml
Northerners;Knalgan Alliance;Bonobo;Haldiel;ladder Bonobo vs Haldiel;download-replay.php?reported_on=2013-10-12+04%3A35%3A46.xml
Knalgan Alliance;Undead;abhijit;amikrop1;Ladder for abhijit - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-12+06%3A34%3A33.xml
Random;Random;littlebear;panicmanic;ladder;download-replay.php?reported_on=2013-10-12+18%3A45%3A19.xml
Loyalists;Northerners;amikrop1;abhijit;Ladder for abhijit - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-13+06%3A42%3A22.xml
Random;Random;littlebear;Kira1;ladder for Kira1;download-replay.php?reported_on=2013-10-14+05%3A11%3A27.xml
Rebels;Northerners;cp9;amikrop1;Ladder for cp9 - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-15+11%3A13%3A19.xml
Drakes;Northerners;qnok;amikrop1;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-15+13%3A16%3A04.xml
Rebels;Drakes;amikrop1;Fanjo;ladder game;download-replay.php?reported_on=2013-10-15+15%3A25%3A54.xml
Drakes;Loyalists;cp9;GaretJax1;ladder;download-replay.php?reported_on=2013-10-16+05%3A40%3A07.xml
Northerners;Rebels;littlebear;cp9;ladder;download-replay.php?reported_on=2013-10-16+06%3A56%3A01.xml
Rebels;Loyalists;cp9;abhijit;wesnoth.gamingladder.info;download-replay.php?reported_on=2013-10-16+08%3A11%3A46.xml
Knalgan Alliance;Undead;Fanjo;cp9;ladder game;download-replay.php?reported_on=2013-10-16+09%3A04%3A36.xml
Northerners;Loyalists;GaretJax;Fanjo;ladder game;download-replay.php?reported_on=2013-10-16+18%3A57%3A34.xml
Drakes;Undead;GaretJax;Haldiel;LADDER;download-replay.php?reported_on=2013-10-17+02%3A04%3A25.xml
Random;Random;littlebear;GaretJax;ladder;download-replay.php?reported_on=2013-10-17+04%3A49%3A02.xml
Rebels;Knalgan Alliance;Dauntless;GaretJax;LADDER;download-replay.php?reported_on=2013-10-17+18%3A55%3A51.xml
Northerners;Rebels;Kral;GaretJax;ladder;download-replay.php?reported_on=2013-10-17+20%3A57%3A51.xml
Knalgan Alliance;Loyalists;GaretJax;qnok;ladder;download-replay.php?reported_on=2013-10-18+01%3A04%3A18.xml
Undead;Drakes;Kral;GaretJax;ladder for Kral;download-replay.php?reported_on=2013-10-18+20%3A00%3A49.xml
Rebels;Undead;GaretJax;Kral;LADDER;download-replay.php?reported_on=2013-10-18+20%3A38%3A20.xml
Drakes;Knalgan Alliance;qnok;Kira1;LADDER any elo is welcome;download-replay.php?reported_on=2013-10-18+22%3A55%3A41.xml
Loyalists;Rebels;Cackfiend;GaretJax;Ladder Cackfiend vs GaretJax;download-replay.php?reported_on=2013-10-19+00%3A47%3A30.xml
Drakes;Rebels;GaretJax;Bonobo;ladder;download-replay.php?reported_on=2013-10-19+01%3A10%3A00.xml
Northerners;Knalgan Alliance;Bonobo;GaretJax;ladder for Bonobo;download-replay.php?reported_on=2013-10-19+02%3A31%3A45.xml
Knalgan Alliance;Rebels;Bonobo;GaretJax;ladder for Bonobo;download-replay.php?reported_on=2013-10-19+02%3A32%3A07.xml
Undead;Drakes;GaretJax;Fanjo;ladder game;download-replay.php?reported_on=2013-10-19+04%3A07%3A00.xml
Loyalists;Northerners;Cackfiend;GaretJax;Ladder Cackfiend vs GaretJax;download-replay.php?reported_on=2013-10-19+06%3A02%3A11.xml
Random;Random;littlebear;GaretJax;ladder game (wesnoth.gamingladder.info);download-replay.php?reported_on=2013-10-19+07%3A38%3A55.xml
Northerners;Loyalists;qnok;littlebear;LADDER only registered, any ELO is welcome;download-replay.php?reported_on=2013-10-20+00%3A43%3A04.xml
Undead;Northerners;Fanjo;Cackfiend;ladder game;download-replay.php?reported_on=2013-10-20+08%3A45%3A33.xml
Knalgan Alliance;Drakes;khorne-flakes;Ondrew;Ladder game;download-replay.php?reported_on=2013-10-20+12%3A03%3A40.xml
Northerners;Drakes;qnok;Fanjo;ladder game;download-replay.php?reported_on=2013-10-21+12%3A55%3A07.xml
Undead;Drakes;Xplorer;Fanjo;ladder game;download-replay.php?reported_on=2013-10-23+13%3A34%3A59.xml
Drakes;Undead;Cackfiend;qnok;Ladder Cackfiend vs qnok;download-replay.php?reported_on=2013-10-24+07%3A27%3A28.xml
Knalgan Alliance;Rebels;Castoridae;abhijit;Ladder Game - wesnoth.gamingladder.info - Rating 1800+ - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-10-24+18%3A41%3A30.xml
Loyalists;Rebels;GaretJax;amikrop1;Ladder for GaretJax - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-10-25+01%3A09%3A46.xml
Loyalists;Undead;qnok;Green_Arrow;LADDER;download-replay.php?reported_on=2013-10-25+03%3A37%3A42.xml
Northerners;Rebels;Bonobo;Fanjo;ladder game;download-replay.php?reported_on=2013-10-26+04%3A14%3A52.xml
Rebels;Undead;Castoridae;Kira1_;Ladder Game - wesnoth.gamingladder.info - Rating 1800+ - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-10-26+07%3A47%3A34.xml
Northerners;Northerners;Cackfiend;GaretJax;Ladder Cackfiend vs GaretJax;download-replay.php?reported_on=2013-10-26+07%3A56%3A18.xml
Knalgan Alliance;Drakes;qnok;Mrzinzin;Ladder;download-replay.php?reported_on=2013-10-26+12%3A31%3A23.xml
Northerners;Drakes;qnok;Fanjo;ladder game;download-replay.php?reported_on=2013-10-30+09%3A02%3A29.xml
Loyalists;Undead;qnok;Gautepaute;LADDER only registered and any ELO welcome;download-replay.php?reported_on=2013-10-30+20%3A31%3A04.xml
Undead;Knalgan Alliance;qnok;Bonobo;LADDER only registered, any ELO welcome;download-replay.php?reported_on=2013-10-31+08%3A57%3A30.xml
Undead;Drakes;gamelle;Fanjo;ladder game;download-replay.php?reported_on=2013-10-31+13%3A53%3A48.xml
Rebels;Knalgan Alliance;amikrop1;Xplorer;Ladder for Amikrop1;download-replay.php?reported_on=2013-10-31+19%3A55%3A44.xml
Northerners;Drakes;qnok;amikrop1;Ladder for qnok - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-11-01+05%3A17%3A09.xml
Knalgan Alliance;Undead;Neuromancer;khiM;Ladder, 1900rat or lower. You have to be registered in order to play.;download-replay.php?reported_on=2013-11-01+14%3A42%3A05.xml
Loyalists;Rebels;Castoridae;Undertaker;Ladder Game - wesnoth.gamingladder.info - Rating 1800+ - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-11-01+14%3A57%3A46.xml
Drakes;Knalgan Alliance;Undertaker;Bonobo;ladder Bonobo vs Undertaker;download-replay.php?reported_on=2013-11-02+01%3A31%3A35.xml
Northerners;Drakes;Undertaker;Bonobo;Ladder Undertaker vs Bonobo;download-replay.php?reported_on=2013-11-02+02%3A15%3A43.xml
Loyalists;Rebels;Bonobo;Undertaker;ladder Undertaker vs Bonobo;download-replay.php?reported_on=2013-11-02+03%3A59%3A13.xml
Loyalists;Drakes;Gautepaute;Neuromancer;Ladder 1900rat or lower. You have to be registered on wesnoth.gamingladder.info in order to play;download-replay.php?reported_on=2013-11-02+10%3A12%3A09.xml
Knalgan Alliance;Rebels;Kral;Bonobo;ladder;download-replay.php?reported_on=2013-11-02+11%3A09%3A35.xml
Undead;Drakes;qnok;Fanjo;LADDER only registered &amp;&amp; any ELO welcome;download-replay.php?reported_on=2013-11-02+13%3A52%3A58.xml
Undead;Knalgan Alliance;Xplorer;khorne-flakes;adder for khorne;download-replay.php?reported_on=2013-11-02+17%3A26%3A02.xml
Northerners;Rebels;amikrop1;Castoridae;Ladder for Castoridae - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-11-03+19%3A05%3A30.xml
Rebels;Drakes;gamelle;Ichorid;Ladder game (need to be registred at http://wesnoth.gamingladder.info);download-replay.php?reported_on=2013-11-04+00%3A26%3A17.xml
Loyalists;Drakes;Cackfiend;Kral;Ladder Cackfiend vs Kral;download-replay.php?reported_on=2013-11-04+10%3A04%3A20.xml
Northerners;Loyalists;Neuromancer;khiM;Lets play some ladder. 1900 or lower rating.;download-replay.php?reported_on=2013-11-04+12%3A44%3A43.xml
Rebels;Knalgan Alliance;qnok;plk2;LADDER (ELO &gt; 1100 &amp;&amp; ELO &lt; 2500) or die();download-replay.php?reported_on=2013-11-04+22%3A49%3A01.xml
Drakes;Knalgan Alliance;qnok;Cackfiend;Ladder Cackfiend vs qnok;download-replay.php?reported_on=2013-11-05+10%3A49%3A33.xml
Undead;Loyalists;Oook;Cackfiend;Ladder Cackfiend vs Oook;download-replay.php?reported_on=2013-11-05+14%3A01%3A27.xml
Loyalists;Drakes;Kral;Kira1;ladder;download-replay.php?reported_on=2013-11-05+18%3A24%3A42.xml
Rebels;Undead;Neuromancer;panicmanic;Ladder, 1900 or lower rating;download-replay.php?reported_on=2013-11-05+20%3A23%3A53.xml
Knalgan Alliance;Loyalists;abhijit;Gautepaute;ladder vs abhijit;download-replay.php?reported_on=2013-11-06+19%3A12%3A54.xml
Rebels;Drakes;Glouk;abhijit;Ladder vs abhijit;download-replay.php?reported_on=2013-11-06+20%3A20%3A12.xml
Northerners;Knalgan Alliance;Neuromancer;Kral;Ladder &lt;1900 rating;download-replay.php?reported_on=2013-11-07+16%3A15%3A00.xml
Rebels;Loyalists;Kral;nagafono;ladder nagafono vs Kral;download-replay.php?reported_on=2013-11-07+16%3A49%3A10.xml
Loyalists;Drakes;Kral;nagafono;ladder;download-replay.php?reported_on=2013-11-07+17%3A40%3A33.xml
Undead;Loyalists;Cackfiend;Kral;Ladder Cackfiend vs Kral;download-replay.php?reported_on=2013-11-09+12%3A01%3A22.xml
Knalgan Alliance;Loyalists;Neuromancer;Kral;Ladder 1700-2000 rating;download-replay.php?reported_on=2013-11-09+14%3A05%3A52.xml
Drakes;Loyalists;nagafono;Kral;ladder for Kral;download-replay.php?reported_on=2013-11-10+14%3A45%3A26.xml
Undead;Northerners;nagafono;Kral;ladder for Kral;download-replay.php?reported_on=2013-11-10+15%3A40%3A50.xml
Drakes;Northerners;gamelle;Fanjo;ladder game;download-replay.php?reported_on=2013-11-11+17%3A47%3A43.xml
Undead;Loyalists;Gautepaute;Neuromancer;Ladder 1700-2000 rating. You have to be registered at wesnoth.gamingladder.info in order to play;download-replay.php?reported_on=2013-11-11+19%3A48%3A06.xml
Rebels;Drakes;Kral;khorne-flakes;Ladder;download-replay.php?reported_on=2013-11-12+14%3A47%3A07.xml
Loyalists;Northerners;Kral;khorne-flakes;Ladder re ;download-replay.php?reported_on=2013-11-12+16%3A07%3A34.xml
